,B_Lake Tana,B_Fincha,B_Grand Renaissance Dam,B_Grand Renaissance Dam Discharge,B_Tekeze,B_Tekeze Discharge,B_Gibgel Gibe I,B_Gibgel Gibe II,B_Gibgel Gibe III,B_Gibgel Gibe III Discharge,B_Koka,B_Awash II,B_Awash II Discharge,B_Melka Wakena,B_Melka Wakena Discharge,B_Ethiopia,B_Genaledawa III,B_Genaledawa III Discharge
6802,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.490274818635953e-11,0.0,0.0
6803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,8.44035952241029e-11,0.0,0.0
6804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.3574918966696714e-10,0.0,0.0
6805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.510542801952397e-10,0.0,0.0
6806,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.978115449219331e-10,0.0,0.0
6807,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.992965792396717e-10,0.0,0.0
6808,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9599966094574484e-10,0.0,0.0
6809,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.9612045321082405e-10,0.0,0.0
6810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9964829789387295e-10,0.0,0.0
6811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.481854721736454e-10,0.0,0.0
6812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431708250900556e-10,0.0,0.0
6813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3510794967005495e-10,0.0,0.0
6814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.074429765272725e-10,0.0,0.0
6815,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.679030496390624e-10,0.0,0.0
6816,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4031422124769506e-10,0.0,0.0
6817,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.843254437972064e-10,0.0,0.0
6818,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.035154184592102e-10,0.0,0.0
6819,0.0,0.0,-2.6020852139652106e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.687272957606183e-11,0.0,0.0
6820,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.695532851428652e-11,0.0,0.0
6821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.646505319920834e-11,0.0,0.0
6822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4225067224724626e-11,0.0,0.0
6823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.973266077788139e-11,0.0,0.0
6824,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.508660029183375e-11,0.0,0.0
6825,0.0,0.0,-4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.261302587518003e-11,0.0,0.0
6826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.4421885907722753e-10,0.0,0.0
6827,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.3845325713978127e-10,0.0,0.0
6828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.0196156686201903e-10,0.0,0.0
6829,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.0313973553575124e-10,0.0,0.0
6830,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.729079184859984e-10,0.0,0.0
6831,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857944991774275e-10,0.0,0.0
6832,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.1809310740982255e-10,0.0,0.0
6833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.7895553361977363e-10,0.0,0.0
6834,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.084235172285844e-10,0.0,0.0
6835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.80909534417151e-10,0.0,0.0
6836,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,5.171614247956313e-10,0.0,0.0
6837,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.484181997417181e-10,0.0,0.0
6838,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04719821492472e-10,0.0,0.0
6839,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.747562343254685e-10,0.0,0.0
6840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46753745109163e-10,0.0,0.0
6841,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.1394798699911917e-10,0.0,0.0
6842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7690028875658754e-10,0.0,0.0
6843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819434237419046e-10,0.0,0.0
6844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.75210981676355e-11,0.0,0.0
6845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4523493518936448e-11,0.0,0.0
6846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.988365607365267e-12,0.0,0.0
6847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,-4.349409721271513e-12,0.0,0.0
6848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,-5.097167132817049e-11,0.0,0.0
6849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24773080756313e-10,0.0,0.0
6850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,-1.1366019236902503e-10,0.0,0.0
6851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.836842203483684e-11,0.0,0.0
6852,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.873523723996186e-11,0.0,0.0
6853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.91562321560923e-11,0.0,0.0
6854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.641176580364117e-11,0.0,0.0
6855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.935802629304817e-10,0.0,0.0
6856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7324452983302763e-10,0.0,0.0
6857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2633449841814581e-10,0.0,0.0
6858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.369305083353538e-11,0.0,0.0
6859,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.023448572203051e-11,0.0,0.0
6860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6696333204890834e-10,0.0,0.0
6861,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.114290964527754e-10,0.0,0.0
6862,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.177955593651859e-10,0.0,0.0
6863,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.381881358815008e-10,0.0,0.0
6864,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,1.993782916542841e-10,0.0,0.0
6865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7185365070181433e-10,0.0,0.0
6866,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,3.447553353908006e-10,0.0,0.0
6867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6859936497203307e-10,0.0,0.0
6868,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624300693947589e-10,0.0,0.0
6869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0489742408026359e-10,0.0,0.0
6870,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1243453097195015e-11,0.0,0.0
6871,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.574474050083154e-12,0.0,0.0
6872,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.740795008142726e-12,0.0,0.0
6873,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36539734652797e-12,0.0,0.0
6874,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0389911153652065e-11,0.0,0.0
6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7302825838783065e-11,0.0,0.0
6876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.284039624100842e-11,0.0,0.0
6877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7131187841387145e-11,0.0,0.0
6878,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82458517581108e-11,0.0,0.0
6879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.824940529919331e-11,0.0,0.0
6880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.0880188950941374e-11,0.0,0.0
6881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.154277005203767e-11,0.0,0.0
6882,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82893716732724e-11,0.0,0.0
6883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.8692604675816256e-11,0.0,0.0
6884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1168846109940205e-11,0.0,0.0
6885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.012346093735687e-11,0.0,0.0
6886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.427658322787465e-11,0.0,0.0
6887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.434852485246665e-11,0.0,0.0
6888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,5.163514060768648e-11,0.0,0.0
6889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.597211500367848e-11,0.0,0.0
6890,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.96385155202006e-11,0.0,0.0
6891,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4570569457391684e-11,0.0,0.0
6892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6345148285145115e-11,0.0,0.0
6893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.4932055591998505e-11,0.0,0.0
6894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.316902722071973e-12,0.0,0.0
6895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.4716231545626215e-12,0.0,0.0
6896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.505213034913027e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.4654501490649636e-12,0.0,0.0
6897,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,-5.573319583618286e-13,0.0,0.0
6898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.627765168967017e-12,0.0,0.0
6899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2939871396611125e-11,0.0,0.0
6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.8419932246160897e-11,0.0,0.0
6901,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.3101519868996547e-11,0.0,0.0
6902,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0682121853733406e-11,0.0,0.0
6903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.907985046680551e-13,0.0,0.0
6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2090775309588935e-12,0.0,0.0
6905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.404210495247753e-12,0.0,0.0
6906,0.0,0.0,3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.174616373755271e-12,0.0,0.0
6907,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4720672437724716e-12,0.0,0.0
6908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3010426069826053e-18,0.0,0.0,0.0,0.0,0.0,0.0,-6.622258297284134e-12,0.0,0.0
6909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.2720492981752614e-12,0.0,0.0
6910,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,-2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,-4.582112467232946e-12,0.0,0.0
6911,0.0,0.0,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,-1.3010426069826053e-18,0.0,0.0,0.0,0.0,0.0,0.0,-7.267075829986425e-12,0.0,0.0
6912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.959766096770181e-12,0.0,0.0
6913,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,-5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,-1.2082779221600504e-11,0.0,0.0
6914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.020783457761354e-11,0.0,0.0
6915,0.0,0.0,-3.0357660829594124e-18,0.0,0.0,0.0,0.0,0.0,6.505213034913027e-19,0.0,0.0,0.0,0.0,0.0,0.0,-1.8253842881676974e-11,0.0,0.0
6916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.959588709307354e-12,0.0,0.0
6917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.999556324492005e-12,0.0,0.0
6918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,-1.191935439237568e-12,0.0,0.0
6919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.452838263726335e-12,0.0,0.0
6920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.804645818509925e-12,0.0,0.0
6921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,3.5771385853422544e-12,0.0,0.0
6922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.756173315774049e-12,0.0,0.0
6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.476330169225548e-11,0.0,0.0
6924,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.810374321095878e-12,0.0,0.0
6925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,-8.403944207202585e-12,0.0,0.0
6926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,-8.79563089029034e-12,0.0,0.0
6927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,-1.2791545600521204e-11,0.0,0.0
6928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,-1.2162715279373515e-11,0.0,0.0
6929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.722444657545566e-12,0.0,0.0
6930,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.720668300706166e-12,0.0,0.0
6931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,4.0607517348689726e-12,0.0,0.0
6932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,7.056133455307645e-12,0.0,0.0
6933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.730082743733874e-11,0.0,0.0
6934,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.6299850358336698e-11,0.0,0.0
6935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3010426069826053e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.34097186080362e-11,0.0,0.0
6936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.078381993759649e-11,0.0,0.0
6937,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,-2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.5013324744804777e-11,0.0,0.0
6938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.91384685876983e-11,0.0,0.0
6939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924772363476222e-11,0.0,0.0
6940,0.0,0.0,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,-4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,-1.3713474800169934e-12,0.0,0.0
6941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,9.470202400052585e-13,0.0,0.0
6942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.4868106745780096e-12,0.0,0.0
6943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,-5.972999872483342e-14,0.0,0.0
6944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.404654170755748e-12,0.0,0.0
6945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.6158185900394528e-12,0.0,0.0
6946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5319967516802535e-12,0.0,0.0
6947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.0806468487298844e-12,0.0,0.0
6948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959943484233008e-12,0.0,0.0
6949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,5.787370582766016e-12,0.0,0.0
6950,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.440220330830357e-12,0.0,0.0
6951,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,-6.505213034913027e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.1954881529163686e-11,0.0,0.0
6952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2100542789994506e-11,0.0,0.0
6953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2119194536808209e-11,0.0,0.0
6954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.218980554857808e-11,0.0,0.0
