,B_Lake Tana,B_Grand Renaissance Dam,B_Grand Renaissance Dam Discharge,B_Gibgel Gibe II,B_Gibgel Gibe III,B_Gibgel Gibe III Discharge,B_Ethiopia,B_Genaledawa III Discharge
7173,0.0,8.673617379884035e-19,0.0,-8.673617379884035e-19,-3.469446951953614e-18,0.0,1.290745288429207e-11,0.0
7174,0.0,-8.673617379884035e-19,0.0,-8.673617379884035e-19,-6.071532165918825e-18,0.0,1.291011741955117e-11,0.0
7175,0.0,0.0,0.0,-2.6020852139652106e-18,-1.3877787807814457e-17,0.0,1.198952048753199e-11,0.0
7176,0.0,0.0,0.0,-2.6020852139652106e-18,-1.214306433183765e-17,0.0,9.189982108637196e-12,0.0
7177,0.0,8.673617379884035e-19,0.0,-2.6020852139652106e-18,-1.214306433183765e-17,0.0,7.926992395823618e-12,0.0
7178,0.0,0.0,0.0,-1.734723475976807e-18,-4.336808689942018e-18,0.0,4.243716489327198e-12,0.0
7179,0.0,0.0,0.0,-1.734723475976807e-18,-2.6020852139652106e-18,0.0,2.1722623699815813e-12,0.0
7180,0.0,0.0,0.0,-8.673617379884035e-19,-1.734723475976807e-18,0.0,7.118750033896504e-13,0.0
7181,0.0,0.0,0.0,-8.673617379884035e-19,-8.673617379884035e-19,0.0,2.9105606813573104e-12,0.0
7182,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,5.827338611652522e-12,0.0
7183,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,6.077804926007957e-12,0.0
7184,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,1.9040324872321435e-12,0.0
7185,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,6.438183319801283e-13,0.0
7186,0.0,0.0,0.0,0.0,0.0,0.0,3.751221555603479e-12,0.0
7187,0.0,0.0,0.0,0.0,0.0,0.0,3.5220715233208466e-12,0.0
7188,0.0,0.0,0.0,0.0,0.0,0.0,1.2172485241990216e-12,0.0
7189,0.0,0.0,0.0,0.0,0.0,0.0,1.6209256159527285e-12,0.0
7190,0.0,0.0,0.0,0.0,0.0,0.0,5.7336357883741584e-12,0.0
7191,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,1.035260766002466e-11,0.0
7192,0.0,0.0,0.0,-8.673617379884035e-19,-8.673617379884035e-19,0.0,2.844435798010636e-11,0.0
7193,0.0,0.0,0.0,-1.734723475976807e-18,-8.673617379884035e-19,0.0,4.317834978451174e-11,0.0
7194,0.0,0.0,0.0,-8.673617379884035e-19,-8.673617379884035e-19,0.0,6.17150774928632e-11,0.0
7195,0.0,0.0,0.0,0.0,0.0,0.0,1.0060707822390214e-10,0.0
7196,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,1.4836487594038772e-10,0.0
7197,0.0,0.0,0.0,0.0,0.0,0.0,2.0375168219288753e-10,0.0
7198,0.0,0.0,0.0,0.0,-1.734723475976807e-18,0.0,2.456803649408812e-10,0.0
7199,0.0,0.0,0.0,0.0,0.0,0.0,2.919695596403926e-10,0.0
7200,0.0,0.0,0.0,1.1015494072452725e-16,0.0,0.0,3.2627101020921145e-10,0.0
7201,0.0,0.0,0.0,1.0842021724855044e-16,0.0,0.0,3.0618263480164387e-10,0.0
7202,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,2.237725560405579e-10,0.0
7203,0.0,0.0,0.0,1.1015494072452725e-16,0.0,0.0,2.0114576670948736e-11,0.0
7204,0.0,0.0,0.0,1.1015494072452725e-16,0.0,0.0,1.70121694509362e-11,0.0
7205,0.0,0.0,0.0,0.0,0.0,0.0,1.963584850273037e-11,0.0
7206,0.0,0.0,0.0,0.0,0.0,0.0,1.993605280858901e-11,0.0
7207,0.0,0.0,0.0,0.0,0.0,0.0,2.332356530132529e-11,0.0
7208,0.0,0.0,0.0,0.0,0.0,0.0,2.006750321470463e-11,0.0
7209,0.0,0.0,0.0,0.0,0.0,0.0,1.4281020810358314e-11,0.0
7210,0.0,0.0,0.0,0.0,0.0,0.0,1.4596324149351858e-11,0.0
7211,0.0,0.0,0.0,0.0,0.0,0.0,1.568523089190421e-11,0.0
7212,0.0,0.0,0.0,0.0,0.0,0.0,1.9669599282678973e-11,0.0
7213,0.0,0.0,0.0,-2.6020852139652106e-18,-1.734723475976807e-18,0.0,2.5337953957205173e-11,0.0
7214,0.0,0.0,0.0,0.0,0.0,0.0,2.7917224088014336e-11,0.0
7215,0.0,0.0,0.0,3.469446951953614e-18,-6.938893903907228e-18,0.0,2.9185542871346115e-11,0.0
7216,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,3.735678433258727e-11,0.0
7217,0.0,0.0,0.0,0.0,0.0,0.0,5.057287921772513e-11,0.0
7218,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,6.116351869422942e-11,0.0
7219,0.0,0.0,0.0,0.0,0.0,0.0,8.832756748233805e-11,0.0
7220,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.3016698829915185e-10,0.0
7221,0.0,0.0,0.0,-2.7755575615628914e-17,2.7755575615628914e-17,0.0,1.7458301471151572e-10,0.0
7222,0.0,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,2.0895196684023176e-10,0.0
7223,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,1.8733947726445876e-10,0.0
7224,0.0,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,1.2316547781665577e-10,0.0
7225,0.0,0.0,0.0,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,6.464517809945391e-11,0.0
7226,0.0,0.0,0.0,-6.938893903907228e-18,-6.938893903907228e-18,0.0,2.971667356632679e-11,0.0
7227,0.0,0.0,0.0,-1.0408340855860843e-17,0.0,0.0,1.440181307543753e-11,0.0
7228,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,1.1163514557210874e-11,0.0
7229,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,8.828049402609395e-12,0.0
7230,0.0,0.0,0.0,-8.673617379884035e-19,0.0,0.0,7.611244967620223e-12,0.0
7231,0.0,0.0,0.0,0.0,0.0,0.0,4.976907774789652e-12,0.0
7232,0.0,0.0,0.0,0.0,0.0,0.0,3.446132268436486e-12,0.0
7233,0.0,0.0,0.0,0.0,0.0,0.0,4.134248499099158e-12,0.0
7234,0.0,0.0,0.0,0.0,0.0,0.0,4.191091917959966e-12,0.0
7235,0.0,0.0,0.0,0.0,0.0,0.0,4.661604435796107e-12,0.0
7236,0.0,0.0,0.0,0.0,0.0,0.0,5.333511410299252e-12,0.0
7237,0.0,0.0,0.0,0.0,0.0,0.0,6.378453321076449e-12,0.0
7238,0.0,0.0,0.0,0.0,0.0,0.0,7.278178060232676e-12,0.0
7239,0.0,0.0,0.0,0.0,0.0,0.0,6.88027412820702e-12,0.0
7240,0.0,0.0,0.0,0.0,0.0,0.0,5.721645379708207e-12,0.0
7241,0.0,0.0,0.0,0.0,0.0,0.0,5.07305308872219e-12,0.0
7242,0.0,0.0,0.0,0.0,0.0,0.0,5.016209669861382e-12,0.0
7243,0.0,0.0,0.0,0.0,0.0,0.0,4.261480057721201e-12,0.0
7244,0.0,0.0,0.0,0.0,0.0,0.0,3.5578207047137766e-12,0.0
7245,0.0,0.0,0.0,0.0,0.0,0.0,2.771782803279166e-12,0.0
7246,0.0,0.0,0.0,0.0,0.0,0.0,2.1720403253766563e-12,0.0
7247,0.0,0.0,0.0,0.0,0.0,0.0,6.88116230662672e-13,0.0
7248,0.0,0.0,0.0,0.0,0.0,0.0,7.703837567873961e-13,0.0
7249,0.0,0.0,0.0,0.0,0.0,0.0,4.1361358782410207e-13,0.0
7250,0.0,0.0,0.0,0.0,0.0,0.0,2.9992675010248604e-13,0.0
7251,0.0,0.0,0.0,0.0,0.0,0.0,4.704570066849101e-13,0.0
7252,0.0,0.0,0.0,0.0,0.0,0.0,4.1361358782410207e-13,0.0
7253,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-13,0.0
7254,0.0,0.0,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
7255,0.0,0.0,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
7256,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
7257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7258,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0
7259,0.0,0.0,0.0,0.0,0.0,0.0,-2.8421709430404007e-13,0.0
7260,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0
7261,0.0,0.0,0.0,0.0,0.0,0.0,-1.7053025658242404e-13,0.0
7262,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-13,0.0
7263,0.0,0.0,0.0,0.0,0.0,0.0,1.7053025658242404e-13,0.0
7264,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0
7265,0.0,0.0,0.0,0.0,0.0,0.0,2.9992675010248604e-13,0.0
7266,0.0,0.0,0.0,0.0,0.0,0.0,4.704570066849101e-13,0.0
7267,0.0,0.0,0.0,0.0,0.0,0.0,4.86166662483356e-13,0.0
7268,0.0,0.0,0.0,0.0,0.0,0.0,5.998535002049721e-13,0.0
7269,0.0,0.0,0.0,0.0,0.0,0.0,9.409140133698202e-13,0.0
7270,0.0,0.0,0.0,0.0,0.0,0.0,6.409872632673341e-13,0.0
7271,0.0,0.0,0.0,0.0,0.0,0.0,5.273004255457181e-13,0.0
7272,0.0,0.0,0.0,0.0,0.0,0.0,4.1361358782410207e-13,0.0
7273,0.0,0.0,0.0,0.0,0.0,0.0,4.1361358782410207e-13,0.0
7274,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
7275,0.0,0.0,0.0,0.0,0.0,0.0,1.7053025658242404e-13,0.0
7276,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0
7277,0.0,0.0,0.0,0.0,0.0,0.0,1.7053025658242404e-13,0.0
7278,0.0,0.0,0.0,0.0,0.0,0.0,-1.7053025658242404e-13,0.0
7279,0.0,0.0,0.0,0.0,0.0,0.0,-2.2737367544323206e-13,0.0
7280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7281,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0
7282,0.0,0.0,0.0,0.0,0.0,0.0,2.8421709430404007e-13,0.0
7283,0.0,0.0,0.0,0.0,0.0,0.0,-2.8421709430404007e-13,0.0
7284,0.0,0.0,0.0,0.0,0.0,0.0,4.547473508864641e-13,0.0
7285,0.0,0.0,0.0,0.0,0.0,0.0,2.9992675010248604e-13,0.0
7286,0.0,0.0,0.0,0.0,0.0,0.0,4.2932324362254803e-13,0.0
7287,0.0,0.0,0.0,0.0,0.0,0.0,9.409140133698202e-13,0.0
7288,0.0,0.0,0.0,0.0,0.0,0.0,6.31272811801864e-13,0.0
7289,0.0,0.0,0.0,0.0,0.0,0.0,8.586464872450961e-13,0.0
7290,0.0,0.0,0.0,0.0,0.0,0.0,1.8564039194757243e-12,0.0
7291,0.0,0.0,0.0,0.0,0.0,0.0,1.5721868251716842e-12,0.0
7292,0.0,0.0,0.0,0.0,0.0,0.0,1.6446843886797069e-12,0.0
7293,0.0,0.0,0.0,0.0,0.0,0.0,1.4016565685892601e-12,0.0
7294,0.0,0.0,0.0,0.0,0.0,0.0,2.1875834477214084e-12,0.0
7295,0.0,0.0,0.0,0.0,0.0,0.0,1.872058064122939e-12,0.0
7296,0.0,0.0,0.0,0.0,0.0,0.0,1.2722045639179669e-12,0.0
7297,0.0,0.0,0.0,0.0,0.0,0.0,1.5153434063108762e-12,0.0
7298,0.0,0.0,0.0,0.0,0.0,0.0,1.1016743073355428e-12,0.0
7299,0.0,0.0,0.0,0.0,0.0,0.0,1.1428635815491361e-12,0.0
7300,0.0,0.0,0.0,0.0,0.0,0.0,7.703837567873961e-13,0.0
7301,0.0,0.0,0.0,0.0,0.0,0.0,3.5677016896329405e-13,0.0
7302,0.0,0.0,0.0,0.0,0.0,0.0,1.7053025658242404e-13,0.0
7303,0.0,0.0,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
7304,0.0,0.0,0.0,0.0,0.0,0.0,6.978306821281421e-13,0.0
7305,0.0,0.0,0.0,0.0,0.0,0.0,5.273004255457181e-13,0.0
7306,0.0,0.0,0.0,0.0,0.0,0.0,7.546741009889502e-13,0.0
7307,0.0,0.0,0.0,0.0,0.0,0.0,2.43083331241678e-13,0.0
7308,0.0,0.0,0.0,0.0,0.0,0.0,5.273004255457181e-13,0.0
7309,0.0,0.0,0.0,0.0,0.0,0.0,6.566969190657801e-13,0.0
7310,0.0,0.0,0.0,0.0,0.0,0.0,7.135403379265881e-13,0.0
7311,0.0,0.0,0.0,0.0,0.0,0.0,4.86166662483356e-13,0.0
7312,0.0,0.0,0.0,0.0,0.0,0.0,8.429368314466501e-13,0.0
7313,0.0,0.0,0.0,0.0,0.0,0.0,8.018030683842881e-13,0.0
7314,0.0,0.0,0.0,0.0,0.0,0.0,1.1016743073355428e-12,0.0
7315,0.0,0.0,0.0,0.0,0.0,0.0,1.7645884753392238e-12,0.0
7316,0.0,0.0,0.0,0.0,0.0,0.0,1.982303210468217e-12,0.0
7317,0.0,0.0,0.0,0.0,0.0,0.0,1.4803713810351837e-12,0.0
7318,0.0,0.0,0.0,0.0,0.0,0.0,1.1252110354575962e-12,0.0
7319,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,9.760525720992064e-13,0.0
7320,0.0,0.0,0.0,0.0,-8.673617379884035e-19,0.0,1.0469958233727539e-12,0.0
7321,0.0,0.0,0.0,0.0,0.0,0.0,6.566969190657801e-13,0.0
7322,0.0,0.0,0.0,0.0,0.0,0.0,4.1361358782410207e-13,0.0
7323,0.0,0.0,0.0,0.0,0.0,0.0,6.724065748642261e-13,0.0
7324,0.0,0.0,0.0,0.0,0.0,0.0,3.5677016896329405e-13,0.0
7325,0.0,0.0,0.0,0.0,0.0,0.0,1.29396493520062e-13,0.0
7326,0.0,0.0,0.0,0.0,0.0,0.0,1.7053025658242404e-13,0.0
7327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7328,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0
7329,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-13,0.0
7330,0.0,0.0,0.0,0.0,0.0,0.0,8.272271756482041e-13,0.0
7331,0.0,0.0,0.0,0.0,0.0,0.0,2.326805415009403e-12,0.0
7332,0.0,0.0,0.0,0.0,0.0,0.0,2.0170531911389844e-12,0.0
7333,0.0,0.0,0.0,0.0,0.0,0.0,1.887823231072616e-12,0.0
7334,0.0,0.0,0.0,0.0,0.0,0.0,3.3304470292705446e-12,0.0
7335,0.0,0.0,0.0,0.0,0.0,0.0,3.930411551777979e-12,0.0
7336,0.0,0.0,0.0,0.0,0.0,0.0,3.071765064532883e-12,0.0
7337,0.0,0.0,0.0,0.0,0.0,0.0,1.887823231072616e-12,0.0
7338,0.0,0.0,0.0,0.0,0.0,0.0,1.928901482983747e-12,0.0
7339,0.0,0.0,0.0,0.0,0.0,0.0,1.442734820500391e-12,0.0
7340,0.0,0.0,0.0,0.0,0.0,0.0,5.5871973714261e-13,0.0
7341,0.0,0.0,0.0,0.0,0.0,0.0,1.9062529332813938e-13,0.0
7342,0.0,0.0,0.0,0.0,0.0,0.0,-1.6614487563515468e-13,0.0
7343,0.0,0.0,0.0,0.0,0.0,0.0,-4.092282068768327e-13,0.0
7344,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0
7345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7346,0.0,0.0,0.0,0.0,0.0,0.0,-1.1368683772161603e-13,0.0
7347,0.0,0.0,0.0,0.0,0.0,0.0,1.7053025658242404e-13,0.0
7348,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0
7349,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0
7350,0.0,0.0,0.0,0.0,0.0,0.0,2.8421709430404007e-13,0.0
7351,0.0,0.0,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0
7352,0.0,0.0,0.0,0.0,0.0,0.0,2.2737367544323206e-13,0.0
7353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7354,0.0,0.0,0.0,0.0,0.0,0.0,9.409140133698202e-13,0.0
7355,0.0,0.0,0.0,0.0,0.0,0.0,1.9700907571973403e-12,0.0
7356,0.0,0.0,0.0,0.0,0.0,0.0,4.78883599441815e-12,0.0
7357,0.0,0.0,0.0,0.0,0.0,0.0,7.115641409427553e-12,0.0
7358,0.0,0.0,0.0,0.0,0.0,0.0,9.448442028769932e-12,0.0
7359,0.0,0.0,0.0,0.0,0.0,0.0,1.0893508317622036e-11,0.0
7360,0.0,0.0,0.0,0.0,0.0,0.0,1.0407674722046067e-11,0.0
7361,0.0,0.0,0.0,0.0,0.0,0.0,1.1922018927634781e-11,0.0
7362,0.0,0.0,0.0,0.0,0.0,0.0,1.8115287048203754e-11,0.0
7363,0.0,0.0,0.0,0.0,0.0,0.0,1.6715517858756357e-11,0.0
7364,0.0,0.0,0.0,0.0,0.0,0.0,1.5500489780606586e-11,0.0
7365,0.0,0.0,0.0,0.0,0.0,0.0,1.4193091146808001e-11,0.0
7366,0.0,0.0,0.0,0.0,0.0,0.0,1.5315082535494184e-11,0.0
7367,0.0,-8.673617379884035e-19,0.0,3.469446951953614e-18,0.0,0.0,2.21731522032087e-11,0.0
7368,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,4.391154106997419e-11,0.0
7369,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,7.601674845147954e-11,0.0
7370,0.0,0.0,0.0,1.734723475976807e-18,6.938893903907228e-18,0.0,1.0272316330883768e-10,0.0
7371,0.0,0.0,0.0,-6.938893903907228e-18,-3.469446951953614e-18,0.0,9.985967608372448e-11,0.0
7372,0.0,0.0,0.0,-3.469446951953614e-18,-3.469446951953614e-18,0.0,8.359535286217579e-11,0.0
7373,0.0,0.0,0.0,-6.938893903907228e-18,1.0408340855860843e-17,0.0,7.629097353856196e-11,0.0
7374,0.0,0.0,0.0,6.938893903907228e-18,1.0408340855860843e-17,0.0,6.959055554034421e-11,0.0
7375,0.0,0.0,0.0,1.0408340855860843e-17,-1.3877787807814457e-17,0.0,5.6623150612722384e-11,0.0
7376,0.0,0.0,0.0,-1.214306433183765e-17,-8.673617379884035e-18,0.0,3.872635545576486e-11,0.0
7377,0.0,0.0,0.0,5.204170427930421e-18,-6.938893903907228e-18,0.0,2.7256419343757443e-11,0.0
7378,0.0,0.0,0.0,3.469446951953614e-18,5.204170427930421e-18,0.0,2.362199325034453e-11,0.0
7379,0.0,0.0,0.0,-3.469446951953614e-18,-3.469446951953614e-18,0.0,2.4705570922378683e-11,0.0
7380,0.0,0.0,0.0,0.0,0.0,0.0,3.4292568784621835e-11,0.0
7381,0.0,-8.673617379884035e-19,0.0,0.0,0.0,0.0,4.837152900449837e-11,0.0
7382,0.0,-2.6020852139652106e-18,0.0,0.0,0.0,0.0,6.018341380809034e-11,0.0
7383,0.0,-2.6020852139652106e-18,0.0,0.0,0.0,0.0,6.325295842657397e-11,0.0
7384,0.0,-2.6020852139652106e-18,0.0,3.469446951953614e-18,-6.938893903907228e-18,0.0,5.793032720191604e-11,0.0
7385,0.0,-1.734723475976807e-18,0.0,0.0,3.469446951953614e-18,0.0,4.7630344113258616e-11,0.0
7386,0.0,-1.734723475976807e-18,0.0,-3.469446951953614e-18,0.0,0.0,4.0322412075965985e-11,0.0
7387,0.0,-2.6020852139652106e-18,0.0,-3.469446951953614e-18,0.0,0.0,2.708633317638487e-11,0.0
7388,0.0,-2.6020852139652106e-18,0.0,0.0,0.0,0.0,2.183364600227833e-11,0.0
7389,0.0,-4.336808689942018e-18,0.0,0.0,3.469446951953614e-18,0.0,3.091527034371211e-11,0.0
7390,0.0,1.734723475976807e-18,0.0,0.0,6.938893903907228e-18,0.0,2.145861266455995e-11,0.0
7391,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,2.255085007618618e-11,0.0
7392,0.0,0.0,0.0,0.0,0.0,0.0,2.6424196164498426e-11,0.0
7393,0.0,0.0,0.0,0.0,0.0,0.0,3.0669244921455174e-11,0.0
7394,0.0,0.0,0.0,0.0,0.0,0.0,3.22883941805685e-11,0.0
7395,0.0,0.0,0.0,6.938893903907228e-18,-6.938893903907228e-18,0.0,3.7056135937518775e-11,0.0
7396,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,4.355626970209414e-11,0.0
7397,0.0,0.0,0.0,-1.3877787807814457e-17,1.3877787807814457e-17,0.0,5.150724291524966e-11,0.0
7398,0.0,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,4.3510084424269735e-11,0.0
7399,0.0,0.0,0.0,1.3877787807814457e-17,6.938893903907228e-18,0.0,3.525002512105857e-11,0.0
7400,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,3.036459972349803e-11,0.0
7401,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,3.6816549808804666e-11,0.0
7402,0.0,0.0,0.0,0.0,0.0,0.0,4.691913524368374e-11,0.0
7403,0.0,8.673617379884035e-19,0.0,0.0,-6.938893903907228e-18,0.0,5.079581200106986e-11,0.0
7404,0.0,2.6020852139652106e-18,0.0,0.0,0.0,0.0,6.87752077510595e-11,0.0
7405,0.0,3.469446951953614e-18,0.0,0.0,-1.3877787807814457e-17,0.0,8.370171222793488e-11,0.0
7406,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,8.463629797006433e-11,0.0
7407,0.0,-3.469446951953614e-18,0.0,0.0,6.938893903907228e-18,0.0,8.392220252062543e-11,0.0
7408,0.0,-3.469446951953614e-18,0.0,-1.3877787807814457e-17,1.3877787807814457e-17,0.0,7.724754169657899e-11,0.0
7409,0.0,6.938893903907228e-18,0.0,-6.938893903907228e-18,-6.938893903907228e-18,0.0,6.397726792783942e-11,0.0
7410,0.0,-2.7755575615628914e-17,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,5.515943257705658e-11,0.0
7411,0.0,6.938893903907228e-18,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,4.2593484295139206e-11,0.0
7412,0.0,-1.3877787807814457e-17,0.0,-6.938893903907228e-18,-6.938893903907228e-18,0.0,3.4864555686908716e-11,0.0
7413,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,5.255884616417461e-11,0.0
7414,0.0,5.551115123125783e-17,0.0,0.0,-2.7755575615628914e-17,0.0,4.789058039023075e-11,0.0
7415,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,8.338219004144776e-12,0.0
7416,0.0,2.7755575615628914e-17,0.0,-6.938893903907228e-18,-6.938893903907228e-18,0.0,-6.429523580209207e-11,0.0
7417,0.0,6.938893903907228e-17,0.0,0.0,-6.938893903907228e-18,0.0,-1.262048243688696e-10,0.0
7418,0.0,-1.734723475976807e-17,0.0,0.0,0.0,0.0,-1.1959144785578246e-10,0.0
7419,0.0,-6.938893903907228e-18,0.0,6.938893903907228e-18,-1.3877787807814457e-17,0.0,-5.7092774952138825e-11,0.0
7420,0.0,-2.6020852139652106e-18,0.0,1.0408340855860843e-17,-6.938893903907228e-18,0.0,-1.645128477889557e-12,0.0
7421,0.0,-8.673617379884035e-19,0.0,-1.214306433183765e-17,-6.938893903907228e-18,0.0,2.1807888828107025e-11,0.0
7422,0.0,-8.673617379884035e-19,0.0,-1.0408340855860843e-17,-6.938893903907228e-18,0.0,4.4364067974811405e-11,0.0
7423,0.0,0.0,0.0,-8.673617379884035e-18,-6.938893903907228e-18,0.0,6.394884621840902e-11,0.0
7424,0.0,0.0,0.0,-6.071532165918825e-18,-5.204170427930421e-18,0.0,7.94386778579792e-11,0.0
7425,0.0,0.0,0.0,-4.336808689942018e-18,-4.336808689942018e-18,0.0,8.58122461977473e-11,0.0
7426,0.0,0.0,0.0,-4.336808689942018e-18,-6.938893903907228e-18,0.0,9.296030611949391e-11,0.0
7427,0.0,0.0,0.0,-8.673617379884035e-18,-1.734723475976807e-17,0.0,1.0948042472591624e-10,0.0
7428,0.0,-8.673617379884035e-19,0.0,-2.0816681711721685e-17,2.7755575615628914e-17,0.0,1.2034240270963892e-10,0.0
7429,0.0,-1.734723475976807e-18,0.0,2.7755575615628914e-17,-4.163336342344337e-17,0.0,1.2253575931708838e-10,0.0
7430,0.0,-3.469446951953614e-18,0.0,2.0816681711721685e-17,-4.163336342344337e-17,0.0,1.1466139149263199e-10,0.0
7431,0.0,-5.204170427930421e-18,0.0,2.7755575615628914e-17,-3.469446951953614e-17,0.0,1.0326273169880551e-10,0.0
7432,0.0,6.938893903907228e-18,0.0,-2.42861286636753e-17,2.0816681711721685e-17,0.0,8.868084044877378e-11,0.0
7433,0.0,-1.0408340855860843e-17,0.0,-3.469446951953614e-17,-3.469446951953614e-17,0.0,6.792433282498678e-11,0.0
7434,0.0,1.0408340855860843e-17,0.0,-4.85722573273506e-17,-4.163336342344337e-17,0.0,4.451727875220968e-11,0.0
7435,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,-5.551115123125783e-17,0.0,2.2665425092327496e-11,0.0
7436,0.0,-2.7755575615628914e-17,0.0,-2.7755575615628914e-17,5.551115123125783e-17,0.0,1.020961093445294e-11,0.0
7437,0.0,-2.42861286636753e-17,0.0,0.0,0.0,0.0,1.3503864693120704e-11,0.0
7438,0.0,-2.0816681711721685e-17,0.0,0.0,0.0,0.0,6.509548455824188e-11,0.0
7439,0.0,-1.3877787807814457e-17,0.0,1.1102230246251565e-16,0.0,0.0,1.6148549164540782e-10,0.0
7440,0.0,-8.673617379884035e-18,0.0,2.220446049250313e-16,0.0,0.0,1.9691581698566551e-10,0.0
7441,0.0,-4.336808689942018e-18,0.0,0.0,-1.6653345369377348e-16,0.0,1.6173951067344206e-10,0.0
7442,0.0,-1.734723475976807e-18,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,1.247066894194404e-10,0.0
7443,0.0,-1.734723475976807e-18,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0,1.5099876904400844e-10,0.0
7444,0.0,-1.734723475976807e-18,0.0,-5.551115123125783e-17,0.0,0.0,1.4048628926843776e-10,0.0
7445,0.0,-1.734723475976807e-18,0.0,5.551115123125783e-17,0.0,0.0,1.4985479523943468e-10,0.0
7446,0.0,-8.673617379884035e-19,0.0,0.0,5.551115123125783e-17,0.0,1.4382872670637425e-10,0.0
7447,0.0,-8.673617379884035e-19,0.0,0.0,-2.7755575615628914e-17,0.0,1.3125278641723526e-10,0.0
7448,0.0,3.469446951953614e-18,0.0,1.3877787807814457e-17,2.7755575615628914e-17,0.0,1.057198772969059e-10,0.0
7449,0.0,0.0,0.0,6.938893903907228e-18,1.3877787807814457e-17,0.0,8.054179545524676e-11,0.0
7450,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,7.258660339459766e-11,0.0
7451,0.0,0.0,0.0,6.938893903907228e-18,-2.7755575615628914e-17,0.0,7.643485844255338e-11,0.0
7452,0.0,3.469446951953614e-18,0.0,-1.3877787807814457e-17,0.0,0.0,9.268097400649822e-11,0.0
7453,0.0,-6.938893903907228e-18,0.0,0.0,-2.7755575615628914e-17,0.0,1.1504486252533752e-10,0.0
7454,0.0,-1.0408340855860843e-17,0.0,0.0,-2.7755575615628914e-17,0.0,1.2220846556942888e-10,0.0
7455,0.0,0.0,0.0,2.7755575615628914e-17,-2.7755575615628914e-17,0.0,1.2802736648609425e-10,0.0
